Action Performed,Connection Classification,Priority,Date-Time,Source IP,Source Port,Destination IP,Destination Port,Protocol,TimeToLive,TypeOfService,DataGram Length,All Flags,Seq, Ack, Win, TCP length, TCP Options, NOP NOP TS, MSS, NOP WS, SackOK TS
 TCP Timestamp is outside of PAWS window  ,0,3,1573256885,10.2.197.240,35244,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xB138FED7 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 (http_inspect) DOUBLE DECODING ATTACK  ,0,3,1573256886,10.2.197.240,51746,154.241.88.201,80,TCP,61,0x0 ,402,***AP*** ,0xB1E4DBA1 ,0x5E190867 ,0xB7 ,32.0,3.0,755626 87802935 ,0,0,0
 ET SCAN w3af User Agent  ,1,2,1573256886,10.2.197.240,51747,154.241.88.201,80,TCP,61,0x0 ,191,***AP*** ,0xB1E73DCB ,0x5E2880F6 ,0xB7 ,32.0,3.0,755717 87803300 ,0,0,0
 ET SCAN w3af User Agent  ,1,2,1573256887,10.2.197.240,51749,154.241.88.201,80,TCP,61,0x0 ,207,***AP*** ,0xB3216298 ,0x5FC70487 ,0xB7 ,32.0,3.0,755996 87804417 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573256888,10.2.197.240,35249,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xB369E4BB ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 ET SCAN w3af User Agent  ,1,2,1573256888,10.2.197.240,51751,154.241.88.201,80,TCP,61,0x0 ,225,***AP*** ,0xB4201C5A ,0x603EB336 ,0xB7 ,32.0,3.0,756274 87805527 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573256889,10.2.197.240,35251,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xB45BB470 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 (http_inspect) DOUBLE DECODING ATTACK  ,0,3,1573256889,10.2.197.240,51753,154.241.88.201,80,TCP,61,0x0 ,403,***AP*** ,0xB5729F21 ,0x612A4270 ,0xB7 ,32.0,3.0,756557 87806658 ,0,0,0
 WEB-FRONTPAGE posting  ,1,2,1573256890,10.2.197.240,51754,154.241.88.201,80,TCP,61,0x0 ,628,***AP*** ,0xB55DC798 ,0x62511FC1 ,0xB7 ,32.0,3.0,756653 87807043 ,0,0,0
 (http_inspect) DOUBLE DECODING ATTACK  ,0,3,1573256890,10.2.197.240,51754,154.241.88.201,80,TCP,61,0x0 ,628,***AP*** ,0xB55DC798 ,0x62511FC1 ,0xB7 ,32.0,3.0,756653 87807043 ,0,0,0
 (http_inspect) U ENCODING  ,0,3,1573256890,10.2.197.240,51754,154.241.88.201,80,TCP,61,0x0 ,908,***AP*** ,0xB55DC9D8 ,0x62511FC1 ,0xB7 ,32.0,3.0,756698 87807223 ,0,0,0
 (http_inspect) DOUBLE DECODING ATTACK  ,0,3,1573256890,10.2.197.240,51755,154.241.88.201,80,TCP,61,0x0 ,426,***AP*** ,0xB5AD9521 ,0x62C18C35 ,0xB7 ,32.0,3.0,756745 87807413 ,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573256935,31.154.241.11,1803,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0x406A10AA ,0x8CBFA4B3 ,0xFA76 ,20.0,0.0,0,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573256935,31.154.241.11,1804,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0xD4A99696 ,0x8CC09E8F ,0xFE1B ,20.0,0.0,0,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573256940,31.154.241.11,1805,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0x41050593 ,0x914C8B7D ,0xFFDA ,20.0,0.0,0,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257037,10.2.199.235,48443,154.241.88.201,80,TCP,61,0x0 ,192,***AP*** ,0x3F434388 ,0xEC6A4D9C ,0x5C ,32.0,3.0,6695780 87954835 ,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257037,10.2.199.235,48443,154.241.88.201,80,TCP,61,0x0 ,192,***AP*** ,0x3F434388 ,0xEC6A4D9C ,0x5C ,32.0,3.0,6695780 87954835 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257037,10.2.199.235,48443,154.241.88.201,80,TCP,61,0x0 ,59,***AP*** ,0x3F434414 ,0xEC6A4E6E ,0x6C ,32.0,3.0,6695833 87955047 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257040,10.2.199.235,48444,154.241.88.201,80,TCP,61,0x0 ,192,***AP*** ,0x425AE9AD ,0xEFC567A6 ,0x5C ,32.0,3.0,6696644 87958292 ,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257040,10.2.199.235,48444,154.241.88.201,80,TCP,61,0x0 ,192,***AP*** ,0x425AE9AD ,0xEFC567A6 ,0x5C ,32.0,3.0,6696644 87958292 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257040,10.2.199.235,48444,154.241.88.201,80,TCP,61,0x0 ,59,***AP*** ,0x425AEA39 ,0xEFC56877 ,0x6C ,32.0,3.0,6696694 87958492 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257063,10.2.199.235,53942,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x57E5FC50 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257063,10.2.199.235,53942,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x57E5FC57 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257063,10.2.199.235,53943,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x57E3C433 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257067,10.2.199.235,53944,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x5AB54B7D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257069,10.2.199.235,53946,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x5D5AE493 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257071,10.2.199.235,53947,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x5DF6420D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-FRONTPAGE /_vti_bin/ access  ,1,2,1573257071,10.2.197.240,51757,154.241.88.201,80,TCP,61,0x0 ,467,***AP*** ,0x5FA6B06D ,0xCA5EBDE ,0xB7 ,32.0,3.0,802282 87989521 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257072,10.2.197.240,35257,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x606DFA84 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257072,10.2.197.240,35258,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x60DDBE72 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257072,10.2.199.235,53949,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x5EBE8F46 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257072,10.2.199.235,53949,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x5EBE8F46 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257075,10.2.197.240,35259,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x62D485C9 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257078,10.2.197.240,35261,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x66622846 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257101,154.241.88.201,443,10.2.199.235,43262,TCP,64,0x0 ,40,*****R** ,0x26881ED8 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257101,154.241.88.201,443,10.2.199.235,43262,TCP,64,0x0 ,40,*****R** ,0x26881ED8 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257104,7.204.241.161,55329,10.1.10.10,25,TCP,64,0x0 ,40,*****R** ,0xAC767A9D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257108,10.1.10.10,25,7.204.241.161,55329,TCP,125,0x0 ,116,***AP**F ,0x6E745455 ,0xAC767A9E ,0xFBC1 ,32.0,3.0,11275259 2037677 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257114,10.1.10.10,25,7.204.241.161,55329,TCP,125,0x0 ,116,***AP**F ,0x6E745455 ,0xAC767A9E ,0xFFFF ,32.0,3.0,11275319 2037677 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257120,10.1.10.10,25,7.204.241.161,55329,TCP,125,0x0 ,116,***AP**F ,0x6E745455 ,0xAC767A9E ,0xFFFF ,32.0,3.0,11275379 2037677 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257126,10.1.10.10,25,7.204.241.161,55329,TCP,125,0x0 ,116,***AP**F ,0x6E745455 ,0xAC767A9E ,0xFFFF ,32.0,3.0,11275439 2037677 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257138,10.1.10.10,25,7.204.241.161,55329,TCP,125,0x0 ,116,***AP**F ,0x6E745455 ,0xAC767A9E ,0xFFFF ,32.0,3.0,11275560 2037677 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257162,10.1.10.10,25,7.204.241.161,55329,TCP,125,0x0 ,116,***AP**F ,0x6E745455 ,0xAC767A9E ,0xFFFF ,32.0,3.0,11275800 2037677 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257173,7.204.241.161,63491,10.1.10.10,25,TCP,64,0x0 ,40,*****R** ,0x60F5B30A ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257178,10.1.10.10,25,7.204.241.161,63491,TCP,125,0x0 ,116,***AP**F ,0xFE5290B9 ,0x60F5B30B ,0xFC58 ,32.0,3.0,11275961 2044637 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257185,10.1.10.10,25,7.204.241.161,63491,TCP,125,0x0 ,116,***AP**F ,0xFE5290B9 ,0x60F5B30B ,0xFFFF ,32.0,3.0,11276029 2044637 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257192,10.1.10.10,25,7.204.241.161,63491,TCP,125,0x0 ,116,***AP**F ,0xFE5290B9 ,0x60F5B30B ,0xFFFF ,32.0,3.0,11276097 2044637 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257199,10.1.10.10,25,7.204.241.161,63491,TCP,125,0x0 ,116,***AP**F ,0xFE5290B9 ,0x60F5B30B ,0xFFFF ,32.0,3.0,11276166 2044637 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257212,10.1.10.10,25,7.204.241.161,63491,TCP,125,0x0 ,116,***AP**F ,0xFE5290B9 ,0x60F5B30B ,0xFFFF ,32.0,3.0,11276302 2044637 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257227,10.2.199.235,53952,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF0026C8D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257227,10.2.199.235,53953,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF0C17B18 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257227,10.2.199.235,53954,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF109219D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257227,10.2.199.235,53954,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF109219D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257228,10.2.199.235,53955,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF1776F2E ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257228,10.2.199.235,53953,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF0C17B3E ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257228,10.2.199.235,53954,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF10921C3 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257232,10.2.199.235,53957,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF5359D08 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 Data sent on stream not accepting data  ,0,3,1573257239,10.1.10.10,25,7.204.241.161,63491,TCP,125,0x0 ,116,***AP**F ,0xFE5290B9 ,0x60F5B30B ,0xFFFF ,32.0,3.0,11276575 2044637 ,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257266,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x16EC710F ,0xC3438DC9 ,0x5C ,32.0,3.0,6753372 88185150 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257266,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x16EC710F ,0xC3438DC9 ,0x5C ,32.0,3.0,6753372 88185150 ,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257266,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x16EC7E83 ,0xC3438DC9 ,0x5C ,32.0,3.0,6753418 88185373 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257266,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x16EC82FF ,0xC3438DC9 ,0x5C ,32.0,3.0,6753418 88185373 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257266,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,1200,***AP*** ,0x16EC877B ,0xC3438DC9 ,0x5C ,32.0,3.0,6753418 88185379 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257266,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0x16EC8BF7 ,0xC3438DC9 ,0x5C ,32.0,3.0,6753418 88185379 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257268,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x16EC8CA2 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257268,10.2.199.235,53497,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x16EC8CA2 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257268,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x189FA6B7 ,0xC5E3AD5D ,0x5C ,32.0,3.0,6754023 88187736 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257268,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x189FA6B7 ,0xC5E3AD5D ,0x5C ,32.0,3.0,6754023 88187736 ,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257269,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x189FB42B ,0xC5E3AD5D ,0x5C ,32.0,3.0,6754083 88187962 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257269,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x189FB8A7 ,0xC5E3AD5D ,0x5C ,32.0,3.0,6754083 88187962 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257269,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,1200,***AP*** ,0x189FBD23 ,0xC5E3AD5D ,0x5C ,32.0,3.0,6754087 88187971 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257269,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0x189FC19F ,0xC5E3AD5D ,0x5C ,32.0,3.0,6754087 88187971 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257271,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x189FC24A ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257271,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1B477CFC ,0xC7BD5D81 ,0x5C ,32.0,3.0,6754668 88190285 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257271,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1B477CFC ,0xC7BD5D81 ,0x5C ,32.0,3.0,6754668 88190285 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257271,10.2.199.235,35244,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x189FC24A ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257271,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1B478A70 ,0xC7BD5D81 ,0x5C ,32.0,3.0,6754739 88190563 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257271,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1B478EEC ,0xC7BD5D81 ,0x5C ,32.0,3.0,6754739 88190563 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257271,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,1200,***AP*** ,0x1B479368 ,0xC7BD5D81 ,0x5C ,32.0,3.0,6754743 88190568 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257271,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0x1B4797E4 ,0xC7BD5D81 ,0x5C ,32.0,3.0,6754743 88190568 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257274,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x1B47988F ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257274,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1D45B592 ,0xCA062C7D ,0x5C ,32.0,3.0,6755313 88192852 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257274,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1D45B592 ,0xCA062C7D ,0x5C ,32.0,3.0,6755313 88192852 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257274,10.2.199.235,59929,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x1B47988F ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257274,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1D45C306 ,0xCA062C7D ,0x5C ,32.0,3.0,6755362 88193133 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257274,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x1D45C782 ,0xCA062C7D ,0x5C ,32.0,3.0,6755362 88193133 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257274,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,1200,***AP*** ,0x1D45CBFE ,0xCA062C7D ,0x5C ,32.0,3.0,6755362 88193143 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257274,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0x1D45D07A ,0xCA062C7D ,0x5C ,32.0,3.0,6755362 88193143 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257276,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x1D45D125 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257276,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2035A5F3 ,0xCC815C84 ,0x5C ,32.0,3.0,6755952 88195453 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257276,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2035A5F3 ,0xCC815C84 ,0x5C ,32.0,3.0,6755952 88195453 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257276,10.2.199.235,53438,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x1D45D125 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257276,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2035B367 ,0xCC815C84 ,0x5C ,32.0,3.0,6756019 88195706 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257276,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2035B7E3 ,0xCC815C84 ,0x5C ,32.0,3.0,6756019 88195706 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257276,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,1200,***AP*** ,0x2035BC5F ,0xCC815C84 ,0x5C ,32.0,3.0,6756019 88195714 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257276,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0x2035C0DB ,0xCC815C84 ,0x5C ,32.0,3.0,6756019 88195714 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257279,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x2035C186 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257279,10.2.199.235,55069,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x2035C186 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257279,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2271C5C9 ,0xCF7868B2 ,0x5C ,32.0,3.0,6756595 88197992 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257279,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2271C5C9 ,0xCF7868B2 ,0x5C ,32.0,3.0,6756595 88197992 ,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257279,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2271D33D ,0xCF7868B2 ,0x5C ,32.0,3.0,6756665 88198270 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257279,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x2271D7B9 ,0xCF7868B2 ,0x5C ,32.0,3.0,6756665 88198270 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257279,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,1200,***AP*** ,0x2271DC35 ,0xCF7868B2 ,0x5C ,32.0,3.0,6756669 88198278 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257279,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0x2271E0B1 ,0xCF7868B2 ,0x5C ,32.0,3.0,6756669 88198278 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257281,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x2271E15C ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257281,10.2.199.235,46451,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x2271E15C ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257281,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x24EBEC2B ,0xD161B909 ,0x5C ,32.0,3.0,6757241 88200561 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257281,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x24EBEC2B ,0xD161B909 ,0x5C ,32.0,3.0,6757241 88200561 ,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573257281,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x24EBF99F ,0xD161B909 ,0x5C ,32.0,3.0,6757293 88200851 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257281,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x24EBFE1B ,0xD161B909 ,0x5C ,32.0,3.0,6757293 88200851 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257281,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,1200,***AP*** ,0x24EC0297 ,0xD161B909 ,0x5C ,32.0,3.0,6757294 88200859 ,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573257281,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,222,***AP*** ,0x24EC0713 ,0xD161B909 ,0x5C ,32.0,3.0,6757294 88200859 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257284,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x24EC07BE ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 WEB-MISC Chunked-Encoding transfer attempt  ,1,1,1573257284,10.2.199.235,36378,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x27ACD852 ,0xD3BA74D1 ,0x5C ,32.0,3.0,6757876 88203187 ,0,0,0
 (http_inspect) OVERSIZE CHUNK ENCODING  ,0,3,1573257284,10.2.199.235,36378,154.241.88.201,80,TCP,61,0x0 ,1200,***A**** ,0x27ACD852 ,0xD3BA74D1 ,0x5C ,32.0,3.0,6757876 88203187 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573257284,10.2.199.235,34386,154.241.88.201,80,TCP,61,0x0 ,40,*****R** ,0x24EC07BE ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
